id	observed	expected
G007130525	p__	p__Proteobacteria
G001692325	p__	p__Proteobacteria
G003044305	p__	p__Proteobacteria
G012932745	p__	p__Proteobacteria
G900113695	p__	p__Proteobacteria
G008711285	p__	p__Proteobacteria
G005878485	p__	p__Euryarchaeota
G003151855	p__	p__PVC_group
G009711225	p__	p__Proteobacteria
G001269985	p__	p__Proteobacteria
G005777315	p__	p__PVC_group
G004297865	p__	p__Proteobacteria
G001775395	p__	p__FCB_group
G902589795	p__	p__Proteobacteria
G002389175	p__	p__Proteobacteria
G000429165	p__	p__Proteobacteria
G902826245	p__	p__Proteobacteria
G003990195	p__	p__Proteobacteria
G012510335	p__	p__Stenosarchaea_group
G000172155	p__	p__PVC_group
G009712425	p__	p__Proteobacteria
G003229115	p__	p__Proteobacteria
G002327445	p__	p__Proteobacteria
G011090165	p__	p__Proteobacteria
G010974945	p__	p__Proteobacteria
G900543805	p__	p__Proteobacteria
G012295615	p__	p__Proteobacteria
G005250615	p__	p__Proteobacteria
G001997385	p__	p__PVC_group
G001770955	p__	p__Proteobacteria
G003543245	p__	p__Proteobacteria
G000188195	p__	p__Proteobacteria
G002712565	p__	p__FCB_group
G001751005	p__	p__Proteobacteria
G002169365	p__	p__Proteobacteria
G004364775	p__	p__Proteobacteria
G001956985	p__	p__PVC_group
G002783145	p__	p__Proteobacteria
G902605865	p__	p__Proteobacteria
G002422175	p__	p__Proteobacteria
G002342365	p__	p__Proteobacteria
G007747445	p__	p__PVC_group
G005772855	p__	p__PVC_group
G009827615	p__	p__Proteobacteria
G000025905	p__	p__PVC_group
G003641665	p__	p__candidate_division_TA06
G009765775	p__	p__Proteobacteria
G004299305	p__	p__Proteobacteria
G002723035	p__	p__Proteobacteria
G010667575	p__	p__Proteobacteria
G900550565	p__	p__Proteobacteria
G902762795	p__	p__FCB_group
G000012985	p__	p__Proteobacteria
G007123055	p__	p__Proteobacteria
G003335545	p__	p__Proteobacteria
G002723915	p__	p__Proteobacteria
G003649915	p__	p__Diaforarchaea_group
G002836775	p__	p__Proteobacteria
G004375695	p__	p__Euryarchaeota
G002752165	p__	p__Proteobacteria
G002421565	p__	p__Proteobacteria
G012641395	p__	p__Proteobacteria
G001771985	p__	p__Proteobacteria
G902562875	p__	p__Proteobacteria
G000502955	p__	p__Proteobacteria
G002374855	p__	p__Proteobacteria
G002798255	p__	p__Proteobacteria
G003002025	p__	p__Proteobacteria
G004342285	p__	p__Proteobacteria
G012838435	p__	p__PVC_group
G001999425	p__	p__Proteobacteria
G002737725	p__	p__Proteobacteria
G002414865	p__	p__FCB_group
G902552345	p__	p__Proteobacteria
G001709345	p__	p__Proteobacteria
G900239935	p__	p__Proteobacteria
G009692425	p__	p__Proteobacteria
G003541985	p__	p__Proteobacteria
G002840535	p__	p__Proteobacteria
G011052285	p__	p__Proteobacteria
G003155415	p__	p__Proteobacteria
G902578255	p__	p__Proteobacteria
G000373965	p__	p__Proteobacteria
G000633515	p__	p__Proteobacteria
G001295845	p__	p__Proteobacteria
G902499175	p__	p__Proteobacteria
G902619745	p__	p__Proteobacteria
G003166865	p__	p__Acidobacteria
G005116665	p__	p__Proteobacteria
G001801105	p__	p__Proteobacteria
G902521005	p__	p__Proteobacteria
G003166795	p__	p__Acidobacteria
G009208105	p__	p__Proteobacteria
G002692535	p__	p__PVC_group
G013002925	p__	p__Proteobacteria
G003060895	p__	p__Proteobacteria
G004213555	p__	p__PVC_group
G003219005	p__	p__PVC_group
G007133445	p__	p__Proteobacteria
G902559935	p__	p__Proteobacteria
G000372865	p__	p__Proteobacteria
G004138485	p__	p__Proteobacteria
G902616145	p__	p__Proteobacteria
G003522725	p__	p__PVC_group
G902554785	p__	p__Proteobacteria
G001817065	p__	p__Parcubacteria_group
G902616205	p__	p__Proteobacteria
G902826775	p__	p__Proteobacteria
G012277295	p__	p__Proteobacteria
G002746215	p__	p__SAR86_cluster
G011753255	p__	p__Proteobacteria
G002777825	p__	p__Proteobacteria
G003044445	p__	p__Proteobacteria
G003984625	p__	p__Proteobacteria
G003206575	p__	p__Proteobacteria
G003290025	p__	p__Proteobacteria
G902594145	p__	p__Proteobacteria
G003241055	p__	p__Proteobacteria
G001425945	p__	p__Proteobacteria
G009924525	p__	p__Proteobacteria
G001458075	p__	p__Proteobacteria
G002291495	p__	p__Proteobacteria
G002422365	p__	p__Proteobacteria
G003695555	p__	p__Proteobacteria
G003131315	p__	p__Acidobacteria
G900099645	p__	p__Proteobacteria
G003152225	p__	p__PVC_group
G003288905	p__	p__Proteobacteria
G001885585	p__	p__Proteobacteria
G000964405	p__	p__Proteobacteria
G002395905	p__	p__PVC_group
G003567685	p__	p__Proteobacteria
G002307235	p__	p__Acidobacteria
G000422245	p__	p__Proteobacteria
G003510325	p__	p__Proteobacteria
G001556995	p__	p__Proteobacteria
G900460955	p__	p__Proteobacteria
G902522325	p__	p__Proteobacteria
G003170035	p__	p__Proteobacteria
G011317445	p__	p__Proteobacteria
G002298665	p__	p__PVC_group
G003111665	p__	p__Proteobacteria
G902826055	p__	p__Proteobacteria
G000019365	p__	p__Proteobacteria
G003222375	p__	p__Acidobacteria
G900215535	p__	p__Proteobacteria
G001870465	p__	p__Proteobacteria
G000828895	p__	p__Proteobacteria
G000814905	p__	p__Proteobacteria
G004173185	p__	p__Proteobacteria
G000321045	p__	p__Proteobacteria
G002418985	p__	p__Proteobacteria
G002437665	p__	p__Proteobacteria
G002730365	p__	p__Proteobacteria
G002695035	p__	p__Proteobacteria
G000429305	p__	p__Proteobacteria
G003719195	p__	p__Proteobacteria
G002088975	p__	p__Proteobacteria
G002478575	p__	p__Proteobacteria
G011044155	p__	p__Proteobacteria
G002691465	p__	p__Proteobacteria
G001723845	p__	p__DPANN_group
G900116045	p__	p__Proteobacteria
G002197665	p__	p__Proteobacteria
G011367165	p__	p__Euryarchaeota
G011334575	p__	p__Terrabacteria_group
G002798175	p__	p__Proteobacteria
G002100145	p__	p__Proteobacteria
G002726445	p__	p__Proteobacteria
G004920835	p__	p__Proteobacteria
G005144715	p__	p__Proteobacteria
G902772645	p__	p__Proteobacteria
G002443295	p__	p__PVC_group
G900113425	p__	p__Proteobacteria
G003218515	p__	p__PVC_group
G009692515	p__	p__Proteobacteria
G003264855	p__	p__Proteobacteria
G004297405	p__	p__Proteobacteria
G003053985	p__	p__Proteobacteria
G002255905	p__	p__Proteobacteria
G002509405	p__	p__Diaforarchaea_group
G008711325	p__	p__Proteobacteria
G003350535	p__	p__Proteobacteria
G902570715	p__	p__Proteobacteria
G002632875	p__	p__Proteobacteria
G001043055	p__	p__Proteobacteria
G001641335	p__	p__Proteobacteria
G004555545	p__	p__Proteobacteria
G902506455	p__	p__Proteobacteria
G005773755	p__	p__PVC_group
G003044455	p__	p__Proteobacteria
G007830115	p__	p__Proteobacteria
G003161635	p__	p__PVC_group
G003282865	p__	p__SAR116_cluster
G001650715	p__	p__Proteobacteria
G900460525	p__	p__Proteobacteria
G900114925	p__	p__Proteobacteria
G010669145	p__	p__Proteobacteria
G003236715	p__	p__Proteobacteria
G001457655	p__	p__Proteobacteria
G003352045	p__	p__Proteobacteria
G003350325	p__	p__Proteobacteria
G007830435	p__	p__Proteobacteria
G002944405	p__	p__Proteobacteria
G902554325	p__	p__Proteobacteria
G001927285	p__	p__Proteobacteria
G012270355	p__	p__Proteobacteria
G002724395	p__	p__Proteobacteria
G003225465	p__	p__Acidobacteria
G007571365	p__	p__FCB_group
G902559815	p__	p__Proteobacteria
G008370325	p__	p__Proteobacteria
G003135495	p__	p__Acidobacteria
G000934545	p__	p__Proteobacteria
G002394665	p__	p__Proteobacteria
G005877705	p__	p__Proteobacteria
G003170915	p__	p__Acidobacteria
G000955815	p__	p__Proteobacteria
G001542415	p__	p__Proteobacteria
G003140915	p__	p__PVC_group
G003053905	p__	p__Proteobacteria
G002746295	p__	p__Proteobacteria
G900095205	p__	p__Proteobacteria
G902571015	p__	p__Proteobacteria
G004525055	p__	p__FCB_group
G902547215	p__	p__Proteobacteria
G001556025	p__	p__Proteobacteria
G003050965	p__	p__Proteobacteria
G003228315	p__	p__Proteobacteria
G902826155	p__	p__Proteobacteria
G002718735	p__	p__Proteobacteria
G003222245	p__	p__Acidobacteria
G902591315	p__	p__Proteobacteria
G000503195	p__	p__Proteobacteria
G003217155	p__	p__Proteobacteria
G001767525	p__	p__Acidobacteria
G009857605	p__	p__Proteobacteria
G004322535	p__	p__Proteobacteria
G007828035	p__	p__Proteobacteria
G011189575	p__	p__Proteobacteria
G002691145	p__	p__Proteobacteria
G003445095	p__	p__PVC_group
G902612915	p__	p__SAR86_cluster
G001027925	p__	p__PVC_group
G004614195	p__	p__Proteobacteria
G902618855	p__	p__Proteobacteria
G902569975	p__	p__Proteobacteria
G004357765	p__	p__Proteobacteria
G002813775	p__	p__Proteobacteria
G002772605	p__	p__Candidatus_Peregrinibacteria
G002367815	p__	p__PVC_group
G009690905	p__	p__Proteobacteria
G009692485	p__	p__Proteobacteria
G002701385	p__	p__PVC_group
G003157775	p__	p__Proteobacteria
G000964465	p__	p__Proteobacteria
G002356515	p__	p__Proteobacteria
G002863865	p__	p__Proteobacteria
G003446655	p__	p__Proteobacteria
G000745955	p__	p__Proteobacteria
G003601925	p__	p__Proteobacteria
G001458215	p__	p__Proteobacteria
G000739695	p__	p__Proteobacteria
G900546565	p__	p__PVC_group
G002377605	p__	p__Proteobacteria
G000691865	p__	p__Stenosarchaea_group
G002706985	p__	p__Proteobacteria
G000355675	p__	p__Proteobacteria
G007954355	p__	p__Proteobacteria
G002457415	p__	p__Proteobacteria
G011065045	p__	p__PVC_group
G011321985	p__	p__Proteobacteria
G001274785	p__	p__Proteobacteria
G003751305	p__	p__Proteobacteria
G001592735	p__	p__Proteobacteria
G002429615	p__	p__Proteobacteria
G007625155	p__	p__Proteobacteria
G011331615	p__	p__PVC_group
G002776575	p__	p__Proteobacteria
G007129775	p__	p__Proteobacteria
G007991615	p__	p__Proteobacteria
G009653635	p__	p__Proteobacteria
G002690455	p__	p__Proteobacteria
G001464495	p__	p__Proteobacteria
G003815535	p__	p__Proteobacteria
G003054705	p__	p__PVC_group
G007134115	p__	p__Proteobacteria
G000971765	p__	p__Proteobacteria
G902631135	p__	p__Proteobacteria
G007860105	p__	p__PVC_group
G003671195	p__	p__PVC_group
G002733125	p__	p__Proteobacteria
G000156375	p__	p__Proteobacteria
G001464575	p__	p__Acidobacteria
G010030245	p__	p__Proteobacteria
G003364295	p__	p__Proteobacteria
G002727185	p__	p__PVC_group
G000014005	p__	p__Acidobacteria
G900129235	p__	p__Proteobacteria
G902573725	p__	p__SAR116_cluster
G005886805	p__	p__Proteobacteria
G000971475	p__	p__Proteobacteria
G005772825	p__	p__Proteobacteria
G000019965	p__	p__PVC_group
G002314145	p__	p__Proteobacteria
G000286835	p__	p__Proteobacteria
G002875705	p__	p__Proteobacteria
G900182695	p__	p__Proteobacteria
G902564245	p__	p__Proteobacteria
G000242815	p__	p__Proteobacteria
G002689605	p__	p__Proteobacteria
G001690195	p__	p__Proteobacteria
G902516435	p__	p__Proteobacteria
G002476945	p__	p__Proteobacteria
G005791875	p__	p__PVC_group
G002117975	p__	p__Proteobacteria
G002503595	p__	p__Stenosarchaea_group
G001610875	p__	p__PVC_group
G002709005	p__	p__Proteobacteria
G001006305	p__	p__Acidobacteria
G000696385	p__	p__Proteobacteria
G002281535	p__	p__Proteobacteria
G000378125	p__	p__Proteobacteria
G000283655	p__	p__Proteobacteria
G900188095	p__	p__Proteobacteria
G000745475	p__	p__Proteobacteria
G902598825	p__	p__Proteobacteria
G902528415	p__	p__SAR116_cluster
G003222085	p__	p__FCB_group
G902590535	p__	p__Proteobacteria
G900106095	p__	p__Proteobacteria
G003515075	p__	p__Proteobacteria
G003224175	p__	p__Acidobacteria
G012927355	p__	p__Proteobacteria
G003662985	p__	p__Euryarchaeota
G008080565	p__	p__Proteobacteria
G003569745	p__	p__Proteobacteria
G901687125	p__	p__Proteobacteria
G009193265	p__	p__Proteobacteria
G003966225	p__	p__Proteobacteria
G012910885	p__	p__Proteobacteria
G002310495	p__	p__PVC_group
G000710775	p__	p__Proteobacteria
G011620825	p__	p__Diaforarchaea_group
G009601025	p__	p__Proteobacteria
G900142825	p__	p__Proteobacteria
G003158255	p__	p__Proteobacteria
G002217795	p__	p__Proteobacteria
G003583725	p__	p__Proteobacteria
G000821045	p__	p__Proteobacteria
G000472865	p__	p__Proteobacteria
G002508495	p__	p__Stenosarchaea_group
G002478745	p__	p__Proteobacteria
G004801255	p__	p__Proteobacteria
G002842215	p__	p__Proteobacteria
G009929215	p__	p__Proteobacteria
G902586495	p__	p__Proteobacteria
G900466475	p__	p__Proteobacteria
G009886465	p__	p__PVC_group
G900239975	p__	p__PVC_group
G902460845	p__	p__Proteobacteria
G001545155	p__	p__Proteobacteria
G001509375	p__	p__Stenosarchaea_group
G902583585	p__	p__Proteobacteria
G900116005	p__	p__Proteobacteria
G002387205	p__	p__Proteobacteria
G003562815	p__	p__Proteobacteria
G003223595	p__	p__Acidobacteria
G002479325	p__	p__Proteobacteria
G001669775	p__	p__Proteobacteria
G902608385	p__	p__Proteobacteria
G002979555	p__	p__Proteobacteria
G002082245	p__	p__Proteobacteria
G902630555	p__	p__SAR116_cluster
G011391295	p__	p__Proteobacteria
G003293745	p__	p__Proteobacteria
G902606065	p__	p__Proteobacteria
G003389215	p__	p__PVC_group
G011764585	p__	p__Proteobacteria
G000331225	p__	p__Proteobacteria
G002722845	p__	p__Proteobacteria
G008933025	p__	p__PVC_group
G002506425	p__	p__Diaforarchaea_group
G002798275	p__	p__Proteobacteria
G003600685	p__	p__Proteobacteria
G000764225	p__	p__Proteobacteria
G003287735	p__	p__Proteobacteria
G003563455	p__	p__Proteobacteria
G000834655	p__	p__Proteobacteria
G002390675	p__	p__Proteobacteria
G000767465	p__	p__Proteobacteria
G900215435	p__	p__Proteobacteria
G002011355	p__	p__Diaforarchaea_group
G007570835	p__	p__Proteobacteria
G000444995	p__	p__Proteobacteria
G902592325	p__	p__Proteobacteria
G900142985	p__	p__Proteobacteria
G000282195	p__	p__Proteobacteria
G003818505	p__	p__Proteobacteria
G000746275	p__	p__Proteobacteria
G003171655	p__	p__Proteobacteria
G009827315	p__	p__Proteobacteria
G012270045	p__	p__Proteobacteria
G012729655	p__	p__Proteobacteria
G013001695	p__	p__PVC_group
G003153495	p__	p__Proteobacteria
G012062845	p__	p__Proteobacteria
G004340965	p__	p__Proteobacteria
G902588625	p__	p__Proteobacteria
G002783505	p__	p__Proteobacteria
G900582195	p__	p__Proteobacteria
G011089885	p__	p__Proteobacteria
G003268775	p__	p__Proteobacteria
G002422265	p__	p__Proteobacteria
G000473145	p__	p__Proteobacteria
G005818865	p__	p__Proteobacteria
G006385135	p__	p__Proteobacteria
G009937065	p__	p__Proteobacteria
G004295345	p__	p__Proteobacteria
G002456975	p__	p__Proteobacteria
G012963185	p__	p__Acidobacteria
G003940805	p__	p__Proteobacteria
G000828635	p__	p__Proteobacteria
G002995645	p__	p__SAR324_cluster
G007989465	p__	p__Proteobacteria
G001556185	p__	p__Proteobacteria
G000286955	p__	p__Proteobacteria
G004005945	p__	p__Proteobacteria
G900099785	p__	p__Proteobacteria
G003590835	p__	p__Proteobacteria
G002343455	p__	p__Proteobacteria
G004357905	p__	p__Proteobacteria
G900465915	p__	p__Proteobacteria
G000413855	p__	p__Proteobacteria
G902826715	p__	p__Proteobacteria
G003987435	p__	p__Proteobacteria
G011303755	p__	p__Proteobacteria
G003176035	p__	p__PVC_group
G000970045	p__	p__Stenosarchaea_group
G003243195	p__	p__Proteobacteria
G000953735	p__	p__Proteobacteria
G013331625	p__	p__DPANN_group
G002691025	p__	p__Spirochaetes
G005772955	p__	p__PVC_group
G012520845	p__	p__Diaforarchaea_group
G000802425	p__	p__Proteobacteria
G902610845	p__	p__Proteobacteria
G902621165	p__	p__Proteobacteria
G000169395	p__	p__Proteobacteria
G002049885	p__	p__PVC_group
G007049795	p__	p__Proteobacteria
G002862945	p__	p__PVC_group
G011752525	p__	p__Proteobacteria
G004136315	p__	p__Proteobacteria
G002422685	p__	p__Proteobacteria
G003156695	p__	p__Proteobacteria
G001571365	p__	p__Proteobacteria
G003048835	p__	p__Proteobacteria
G900475885	p__	p__Proteobacteria
G002278925	p__	p__Proteobacteria
G002282855	p__	p__Proteobacteria
G902761645	p__	p__Proteobacteria
G005144885	p__	p__Proteobacteria
G900068835	p__	p__Proteobacteria
G001424705	p__	p__Proteobacteria
G011391175	p__	p__Proteobacteria
G007954585	p__	p__Proteobacteria
G000092245	p__	p__Proteobacteria
G003225335	p__	p__Acidobacteria
G007127425	p__	p__Proteobacteria
G001433395	p__	p__Proteobacteria
G002720865	p__	p__Proteobacteria
G003641405	p__	p__FCB_group
G001647085	p__	p__Euryarchaeota
G003370465	p__	p__Proteobacteria
G000152845	p__	p__Proteobacteria
G900111105	p__	p__Proteobacteria
G003671025	p__	p__PVC_group
G002803515	p__	p__Proteobacteria
G002686835	p__	p__PVC_group
G002840845	p__	p__Proteobacteria
G000420305	p__	p__Proteobacteria
G902522825	p__	p__SAR86_cluster
G902522955	p__	p__Proteobacteria
G003251955	p__	p__Stenosarchaea_group
G902551695	p__	p__Proteobacteria
G902572225	p__	p__Proteobacteria
G003166055	p__	p__Acidobacteria
G003245365	p__	p__Proteobacteria
G000768315	p__	p__Proteobacteria
G003263785	p__	p__Proteobacteria
G002117445	p__	p__Proteobacteria
G000017225	p__	p__Methanomada_group
G011357905	p__	p__Euryarchaeota
G000381625	p__	p__Acidobacteria
G001664485	p__	p__Proteobacteria
G006969385	p__	p__PVC_group
G002719575	p__	p__Proteobacteria
G000318405	p__	p__Proteobacteria
G009783195	p__	p__Proteobacteria
G902595065	p__	p__SAR86_cluster
G001874625	p__	p__Proteobacteria
G009720825	p__	p__Proteobacteria
G002813325	p__	p__Proteobacteria
G001908725	p__	p__Proteobacteria
G009779265	p__	p__Proteobacteria
G011524605	p__	p__Proteobacteria
G007693855	p__	p__Proteobacteria
G002251855	p__	p__Proteobacteria
G902518595	p__	p__Proteobacteria
G001617365	p__	p__Proteobacteria
G000260655	p__	p__Proteobacteria
G008000815	p__	p__Acidobacteria
G000189275	p__	p__Proteobacteria
G002327315	p__	p__Proteobacteria
G001887775	p__	p__Proteobacteria
G012427705	p__	p__Proteobacteria
G002783265	p__	p__Candidatus_Gracilibacteria
G001043115	p__	p__Proteobacteria
G002691625	p__	p__Proteobacteria
G000404225	p__	p__Diaforarchaea_group
G902580765	p__	p__Proteobacteria
G003452275	p__	p__Proteobacteria
G007121115	p__	p__Proteobacteria
G002717145	p__	p__PVC_group
G012719455	p__	p__Acidobacteria
G001565895	p__	p__Proteobacteria
G011333745	p__	p__PVC_group
G004358425	p__	p__Proteobacteria
G902553465	p__	p__Proteobacteria
G902537845	p__	p__Proteobacteria
G902517455	p__	p__Proteobacteria
G001468395	p__	p__Proteobacteria
G003324485	p__	p__Proteobacteria
G000765745	p__	p__Proteobacteria
G002085305	p__	p__Proteobacteria
G008638305	p__	p__Proteobacteria
G003514765	p__	p__Proteobacteria
G002457515	p__	p__Proteobacteria
G004361735	p__	p__Proteobacteria
G004341365	p__	p__Proteobacteria
G003506095	p__	p__PVC_group
G004212135	p__	p__Stenosarchaea_group
G011300455	p__	p__Proteobacteria
G902628525	p__	p__Proteobacteria
G003135055	p__	p__Acidobacteria
G004117875	p__	p__Proteobacteria
G002068325	p__	p__PVC_group
G011390805	p__	p__FCB_group
G008041945	p__	p__Proteobacteria
G000471625	p__	p__Proteobacteria
G000026225	p__	p__Proteobacteria
G003645435	p__	p__Proteobacteria
G000169115	p__	p__Proteobacteria
G003696315	p__	p__Proteobacteria
G902772715	p__	p__Proteobacteria
G000154785	p__	p__Proteobacteria
G003315485	p__	p__Proteobacteria
G001854865	p__	p__Proteobacteria
G003938605	p__	p__Proteobacteria
G002373935	p__	p__Proteobacteria
G002088945	p__	p__Proteobacteria
G002135355	p__	p__Proteobacteria
G000282135	p__	p__Proteobacteria
G002021925	p__	p__Proteobacteria
G011388795	p__	p__Acidobacteria
G000196615	p__	p__Proteobacteria
G003217615	p__	p__Proteobacteria
G902574475	p__	p__Proteobacteria
G002783585	p__	p__PVC_group
G009937555	p__	p__PVC_group
G002352445	p__	p__Proteobacteria
G004801855	p__	p__Proteobacteria
G002348585	p__	p__Proteobacteria
G009842505	p__	p__Proteobacteria
G012270675	p__	p__FCB_group
G009800965	p__	p__Proteobacteria
G011051815	p__	p__Proteobacteria
G900635495	p__	p__Proteobacteria
G009773395	p__	p__Proteobacteria
G008298035	p__	p__PVC_group
G011046605	p__	p__FCB_group
G900184795	p__	p__Proteobacteria
G003221075	p__	p__FCB_group
G008709555	p__	p__Diaforarchaea_group
G900107685	p__	p__Proteobacteria
G011300685	p__	p__Proteobacteria
G000632985	p__	p__Proteobacteria
G900111585	p__	p__Proteobacteria
G002549795	p__	p__Proteobacteria
G000597725	p__	p__Proteobacteria
G002506015	p__	p__Stenosarchaea_group
G002928955	p__	p__Proteobacteria
G002728335	p__	p__Proteobacteria
G004761865	p__	p__Proteobacteria
G002735705	p__	p__Proteobacteria
G900105155	p__	p__Proteobacteria
G002371155	p__	p__Proteobacteria
G003164635	p__	p__Acidobacteria
G902510755	p__	p__Proteobacteria
G003153585	p__	p__Acidobacteria
G007116445	p__	p__Proteobacteria
G001729765	p__	p__Proteobacteria
G900590755	p__	p__Proteobacteria
G902567115	p__	p__Proteobacteria
G001304155	p__	p__FCB_group
G000368765	p__	p__Proteobacteria
G003222205	p__	p__FCB_group
G002422945	p__	p__Proteobacteria
G010500865	p__	p__Proteobacteria
G001645125	p__	p__Proteobacteria
G001482195	p__	p__Proteobacteria
G003512805	p__	p__Proteobacteria
G000023185	p__	p__Proteobacteria
G001005215	p__	p__Proteobacteria
G002435795	p__	p__Proteobacteria
G009905215	p__	p__PVC_group
G001040945	p__	p__Proteobacteria
G003599575	p__	p__Proteobacteria
G003978465	p__	p__Proteobacteria
G002506535	p__	p__Stenosarchaea_group
G902512685	p__	p__Proteobacteria
G001544475	p__	p__Proteobacteria
G000283235	p__	p__Proteobacteria
G003250835	p__	p__Proteobacteria
G000371805	p__	p__Methanomada_group
G900520355	p__	p__Proteobacteria
G902629465	p__	p__SAR86_cluster
G002747055	p__	p__Proteobacteria
G000427385	p__	p__Proteobacteria
G005877695	p__	p__Proteobacteria
G004683905	p__	p__Proteobacteria
G002293065	p__	p__PVC_group
G009910365	p__	p__Proteobacteria
G902593735	p__	p__SAR116_cluster
G003141835	p__	p__PVC_group
G012911815	p__	p__Proteobacteria
G002849605	p__	p__Proteobacteria
G006222135	p__	p__Proteobacteria
G001046635	p__	p__Proteobacteria
G003367375	p__	p__Proteobacteria
G011334535	p__	p__Candidatus_Berkelbacteria
G002423265	p__	p__Proteobacteria
G003970925	p__	p__Proteobacteria
G000405945	p__	p__PVC_group
G002470185	p__	p__Proteobacteria
G004297005	p__	p__Proteobacteria
G001425445	p__	p__Proteobacteria
G900148505	p__	p__Proteobacteria
G010915725	p__	p__Proteobacteria
G002355475	p__	p__Proteobacteria
G011046025	p__	p__Proteobacteria
G004962245	p__	p__Proteobacteria
G002836635	p__	p__Proteobacteria
G003644275	p__	p__PVC_group
G001465295	p__	p__Proteobacteria
G003047105	p__	p__Proteobacteria
G002348365	p__	p__Proteobacteria
G003133815	p__	p__PVC_group
G001899715	p__	p__Proteobacteria
G002731295	p__	p__Proteobacteria
G902590115	p__	p__Proteobacteria
G003660965	p__	p__DPANN_group
G009223885	p__	p__Proteobacteria
G003248485	p__	p__Proteobacteria
G900096755	p__	p__Proteobacteria
G003139955	p__	p__PVC_group
G002502785	p__	p__Stenosarchaea_group
G001662875	p__	p__Proteobacteria
G000316985	p__	p__Proteobacteria
G003101015	p__	p__Proteobacteria
G003136315	p__	p__PVC_group
G902506055	p__	p__Proteobacteria
G902592545	p__	p__Proteobacteria
G000510265	p__	p__Proteobacteria
G902793435	p__	p__Proteobacteria
G002347285	p__	p__Proteobacteria
G003065385	p__	p__Proteobacteria
G003666325	p__	p__Proteobacteria
G003218945	p__	p__PVC_group
G000745975	p__	p__Proteobacteria
G006443685	p__	p__Proteobacteria
G902601235	p__	p__Proteobacteria
G002695005	p__	p__Proteobacteria
G900105475	p__	p__Proteobacteria
G003551305	p__	p__PVC_group
G004322525	p__	p__Proteobacteria
G009780795	p__	p__Diaforarchaea_group
G000397205	p__	p__Proteobacteria
G000181515	p__	p__Proteobacteria
G010365205	p__	p__Proteobacteria
G002237365	p__	p__Proteobacteria
G003210095	p__	p__Proteobacteria
G902573865	p__	p__Proteobacteria
G005768755	p__	p__Proteobacteria
G003604995	p__	p__Proteobacteria
G001422445	p__	p__Proteobacteria
G003730135	p__	p__Proteobacteria
G900453205	p__	p__Proteobacteria
G001895205	p__	p__Proteobacteria
G902530985	p__	p__Proteobacteria
G001908835	p__	p__Proteobacteria
G004343505	p__	p__Proteobacteria
G901905185	p__	p__Proteobacteria
G000498095	p__	p__Proteobacteria
G902542325	p__	p__SAR86_cluster
G002256785	p__	p__Proteobacteria
G009926525	p__	p__Proteobacteria
G003054285	p__	p__Proteobacteria
G900113665	p__	p__PVC_group
G001464315	p__	p__Proteobacteria
G002299785	p__	p__PVC_group
G002813635	p__	p__Proteobacteria
G001542405	p__	p__Proteobacteria
G900200035	p__	p__Proteobacteria
G000775715	p__	p__Proteobacteria
G002933335	p__	p__Proteobacteria
G002280555	p__	p__Proteobacteria
G900114135	p__	p__Proteobacteria
G003281725	p__	p__Proteobacteria
G001519065	p__	p__Proteobacteria
G001787465	p__	p__Candidatus_Peregrinibacteria
G000152825	p__	p__Proteobacteria
G005780165	p__	p__PVC_group
G902633595	p__	p__Proteobacteria
G000307105	p__	p__Proteobacteria
G003281065	p__	p__Proteobacteria
G902506165	p__	p__Proteobacteria
G002753665	p__	p__Proteobacteria
G009772935	p__	p__Proteobacteria
G900114415	p__	p__Proteobacteria
G006954405	p__	p__Diaforarchaea_group
G902541825	p__	p__Proteobacteria
G900116635	p__	p__Proteobacteria
G007692645	p__	p__Proteobacteria
G004331835	p__	p__Proteobacteria
G009695305	p__	p__PVC_group
G002788775	p__	p__Candidatus_Peregrinibacteria
G002014825	p__	p__Proteobacteria
G002067095	p__	p__Stenosarchaea_group
G003331105	p__	p__Proteobacteria
G902530455	p__	p__Proteobacteria
G001647025	p__	p__Proteobacteria
G902589475	p__	p__Proteobacteria
G011524425	p__	p__Proteobacteria
G009932555	p__	p__Proteobacteria
G012797915	p__	p__FCB_group
G002939705	p__	p__Proteobacteria
G004017275	p__	p__Proteobacteria
G902498195	p__	p__Proteobacteria
G003451635	p__	p__Proteobacteria
G008711525	p__	p__Proteobacteria
G002209565	p__	p__Proteobacteria
G902604305	p__	p__Proteobacteria
G001724025	p__	p__Acidobacteria
G002727395	p__	p__Proteobacteria
G009885895	p__	p__Proteobacteria
G000682715	p__	p__Proteobacteria
G011056825	p__	p__Proteobacteria
G003577475	p__	p__Proteobacteria
G002420185	p__	p__PVC_group
G002705265	p__	p__Proteobacteria
G902576125	p__	p__Proteobacteria
G007120915	p__	p__Proteobacteria
G005223045	p__	p__PVC_group
G001724605	p__	p__Proteobacteria
G902589305	p__	p__Proteobacteria
G002726915	p__	p__PVC_group
G002937995	p__	p__Proteobacteria
G005787685	p__	p__PVC_group
G002337455	p__	p__Proteobacteria
G009838035	p__	p__Proteobacteria
G902776275	p__	p__Proteobacteria
G002261185	p__	p__Proteobacteria
G001512295	p__	p__Proteobacteria
G001421995	p__	p__Proteobacteria
G007644105	p__	p__Proteobacteria
G000179775	p__	p__Proteobacteria
G002299495	p__	p__Proteobacteria
G000382325	p__	p__Proteobacteria
